GRID_ID,CATEGORIA,ANO,MES,CRIMES,HISTORICO_1,PREVISAO_IA
6gyshs,motorista,2023.0,4.0,1,1.0,1.6
6gyshs,motorista,2023.0,5.0,1,1.0,1.61
6gyshs,motorista,2024.0,6.0,1,1.0,1.57
6gysht,motorista,2023.0,1.0,1,0.0,1.98
6gysht,motorista,2023.0,2.0,1,1.0,1.68
6gysht,motorista,2023.0,3.0,3,1.0,1.69
6gysht,motorista,2023.0,4.0,1,3.0,2.74
6gysht,motorista,2024.0,1.0,1,1.0,2.33
6gysht,motorista,2024.0,3.0,2,1.0,1.69
6gysht,motorista,2024.0,4.0,1,2.0,2.13
6gysht,motorista,2024.0,6.0,2,1.0,1.57
6gysht,pedestre,2023.0,3.0,1,0.0,1.17
6gyshu,motorista,2023.0,1.0,1,0.0,1.98
6gyshu,motorista,2023.0,6.0,3,1.0,1.57
6gyshu,motorista,2024.0,1.0,1,3.0,2.6
6gyshu,motorista,2024.0,2.0,1,1.0,1.68
6gyshu,motorista,2024.0,3.0,2,1.0,1.69
6gyshu,motorista,2024.0,4.0,2,2.0,2.13
6gyshu,motorista,2024.0,5.0,1,2.0,2.21
6gyshu,motorista,2024.0,6.0,1,1.0,1.57
6gyshv,motorista,2023.0,6.0,1,0.0,1.07
6gyshv,motorista,2024.0,2.0,1,1.0,1.68
6gyshv,motorista,2024.0,4.0,1,1.0,1.6
6gyshw,motorista,2023.0,2.0,1,0.0,1.23
6gyshw,motorista,2023.0,4.0,3,1.0,1.6
6gyshw,motorista,2023.0,5.0,1,3.0,2.81
6gyshw,motorista,2024.0,1.0,1,1.0,2.33
6gyshw,motorista,2024.0,3.0,1,1.0,1.69
6gyshx,motorista,2023.0,2.0,1,0.0,1.23
6gyshx,motorista,2023.0,3.0,3,1.0,1.69
6gyshx,motorista,2023.0,4.0,3,3.0,2.74
6gyshy,motorista,2023.0,3.0,1,0.0,1.17
6gyshy,motorista,2023.0,4.0,1,1.0,1.6
6gyshy,motorista,2023.0,5.0,2,1.0,1.61
6gyshy,motorista,2023.0,6.0,1,2.0,2.17
6gyshy,motorista,2024.0,1.0,1,1.0,2.33
6gyshy,motorista,2024.0,2.0,1,1.0,1.68
6gyshy,motorista,2024.0,3.0,1,1.0,1.69
6gyshy,motorista,2024.0,5.0,1,1.0,1.61
6gyshy,motorista,2024.0,6.0,4,1.0,1.57
6gyshz,motorista,2023.0,5.0,1,0.0,1.1
6gysj0,motorista,2023.0,4.0,1,0.0,1.09
6gysj0,motorista,2024.0,2.0,1,1.0,1.68
6gysj0,motorista,2024.0,3.0,1,1.0,1.69
6gysj0,motorista,2024.0,4.0,1,1.0,1.6
6gysj0,motorista,2024.0,5.0,1,1.0,1.61
6gysj1,motorista,2023.0,1.0,2,0.0,1.98
6gysj1,motorista,2023.0,2.0,1,2.0,2.23
6gysj1,motorista,2023.0,3.0,1,1.0,1.69
6gysj1,motorista,2023.0,4.0,1,1.0,1.6
6gysj1,motorista,2023.0,5.0,1,1.0,1.61
6gysj1,motorista,2024.0,2.0,1,1.0,1.68
6gysj1,motorista,2024.0,3.0,2,1.0,1.69
6gysj1,motorista,2024.0,5.0,2,2.0,2.21
6gysj2,motorista,2023.0,1.0,2,0.0,1.98
6gysj2,motorista,2023.0,3.0,2,2.0,2.37
6gysj2,motorista,2023.0,4.0,1,2.0,2.13
6gysj2,motorista,2024.0,4.0,1,1.0,1.6
6gysj2,motorista,2024.0,5.0,1,1.0,1.61
6gysj3,motorista,2023.0,2.0,2,0.0,1.23
6gysj3,motorista,2023.0,3.0,1,2.0,2.37
6gysj3,motorista,2023.0,4.0,1,1.0,1.6
6gysj3,motorista,2023.0,5.0,1,1.0,1.61
6gysj3,motorista,2023.0,6.0,1,1.0,1.57
6gysj3,motorista,2024.0,2.0,9,1.0,1.68
6gysj3,motorista,2024.0,3.0,1,9.0,7.63
6gysj3,motorista,2024.0,4.0,2,1.0,1.6
6gysj3,motorista,2024.0,5.0,5,2.0,2.21
6gysj3,motorista,2024.0,6.0,2,5.0,3.81
6gysj4,motorista,2023.0,1.0,2,0.0,1.98
6gysj4,motorista,2023.0,2.0,5,2.0,2.23
6gysj4,motorista,2023.0,3.0,3,5.0,4.41
6gysj4,motorista,2023.0,4.0,1,3.0,2.74
6gysj4,motorista,2023.0,6.0,4,1.0,1.57
6gysj4,motorista,2024.0,1.0,2,4.0,3.07
6gysj4,motorista,2024.0,2.0,4,2.0,2.23
6gysj4,motorista,2024.0,3.0,1,4.0,3.42
6gysj4,motorista,2024.0,5.0,1,1.0,1.61
6gysj4,motorista,2024.0,6.0,3,1.0,1.57
6gysj5,motorista,2023.0,1.0,2,0.0,1.98
6gysj5,motorista,2023.0,2.0,1,2.0,2.23
6gysj5,motorista,2023.0,4.0,1,1.0,1.6
6gysj5,motorista,2023.0,5.0,1,1.0,1.61
6gysj5,motorista,2023.0,6.0,1,1.0,1.57
6gysj5,motorista,2024.0,1.0,1,1.0,2.33
6gysj5,motorista,2024.0,2.0,3,1.0,1.68
6gysj5,motorista,2024.0,3.0,2,3.0,3.01
6gysj5,motorista,2024.0,4.0,3,2.0,2.13
6gysj5,motorista,2024.0,5.0,3,3.0,2.81
6gysj5,motorista,2024.0,6.0,2,3.0,2.66
6gysj6,motorista,2022.0,11.0,1,0.0,1.01
6gysj6,motorista,2023.0,1.0,2,1.0,2.33
6gysj6,motorista,2023.0,2.0,1,2.0,2.23
6gysj6,motorista,2023.0,3.0,1,1.0,1.69
6gysj6,motorista,2023.0,4.0,2,1.0,1.6
6gysj6,motorista,2023.0,5.0,2,2.0,2.21
6gysj6,motorista,2023.0,6.0,2,2.0,2.17
6gysj6,motorista,2024.0,5.0,1,2.0,2.21
6gysj6,motorista,2024.0,6.0,3,1.0,1.57
6gysj7,motorista,2023.0,1.0,2,0.0,1.98
6gysj7,motorista,2023.0,3.0,1,2.0,2.37
6gysj7,motorista,2023.0,5.0,1,1.0,1.61
6gysj7,motorista,2024.0,3.0,1,1.0,1.69
6gysj8,motorista,2023.0,1.0,1,0.0,1.98
6gysj8,motorista,2023.0,3.0,1,1.0,1.69
6gysj8,motorista,2024.0,1.0,1,1.0,2.33
6gysj8,motorista,2024.0,5.0,1,1.0,1.61
6gysj9,motorista,2023.0,2.0,1,0.0,1.23
6gysj9,motorista,2023.0,3.0,1,1.0,1.69
6gysj9,motorista,2024.0,1.0,1,1.0,2.33
6gysjb,motorista,2023.0,3.0,1,0.0,1.17
6gysjb,motorista,2023.0,5.0,1,1.0,1.61
6gysjc,motorista,2023.0,1.0,2,0.0,1.98
6gysjd,motorista,2023.0,1.0,2,0.0,1.98
6gysjd,motorista,2023.0,4.0,2,2.0,2.13
6gysjd,motorista,2023.0,6.0,1,2.0,2.17
6gysjd,motorista,2024.0,1.0,1,1.0,2.33
6gysjd,motorista,2024.0,3.0,1,1.0,1.69
6gysjd,motorista,2024.0,6.0,2,1.0,1.57
6gysje,motorista,2023.0,1.0,1,0.0,1.98
6gysje,motorista,2023.0,4.0,1,1.0,1.6
6gysje,motorista,2023.0,5.0,1,1.0,1.61
6gysje,motorista,2023.0,6.0,1,1.0,1.57
6gysje,motorista,2024.0,2.0,1,1.0,1.68
6gysjf,motorista,2023.0,1.0,1,0.0,1.98
6gysjf,motorista,2023.0,2.0,1,1.0,1.68
6gysjf,motorista,2023.0,4.0,1,1.0,1.6
6gysjf,motorista,2023.0,6.0,2,1.0,1.57
6gysjf,motorista,2024.0,5.0,1,2.0,2.21
6gysjg,motorista,2023.0,1.0,1,0.0,1.98
6gysjg,motorista,2023.0,3.0,3,1.0,1.69
6gysjg,motorista,2023.0,4.0,1,3.0,2.74
6gysjg,motorista,2023.0,6.0,1,1.0,1.57
6gysjg,motorista,2024.0,1.0,1,1.0,2.33
6gysjg,motorista,2024.0,5.0,2,1.0,1.61
6gysjh,motorista,2023.0,1.0,1,0.0,1.98
6gysjh,motorista,2023.0,2.0,1,1.0,1.68
6gysjh,motorista,2023.0,3.0,2,1.0,1.69
6gysjh,motorista,2023.0,5.0,1,2.0,2.21
6gysjh,motorista,2024.0,4.0,1,1.0,1.6
6gysjh,motorista,2024.0,5.0,2,1.0,1.61
6gysjj,motorista,2023.0,1.0,4,0.0,1.98
6gysjj,motorista,2023.0,5.0,1,4.0,3.38
6gysjj,motorista,2023.0,6.0,1,1.0,1.57
6gysjj,motorista,2024.0,2.0,1,1.0,1.68
6gysjj,motorista,2024.0,3.0,3,1.0,1.69
6gysjk,motorista,2023.0,1.0,1,0.0,1.98
6gysjk,motorista,2024.0,1.0,1,1.0,2.33
6gysjm,motorista,2023.0,3.0,1,0.0,1.17
6gysjm,motorista,2023.0,12.0,2,1.0,1.11
6gysjm,motorista,2024.0,6.0,1,2.0,2.17
6gysjn,motorista,2023.0,1.0,2,0.0,1.98
6gysjn,motorista,2023.0,2.0,1,2.0,2.23
6gysjn,motorista,2023.0,3.0,1,1.0,1.69
6gysjn,motorista,2023.0,4.0,1,1.0,1.6
6gysjn,motorista,2024.0,1.0,1,1.0,2.33
6gysjn,motorista,2024.0,2.0,2,1.0,1.68
6gysjn,motorista,2024.0,3.0,3,2.0,2.37
6gysjn,motorista,2024.0,5.0,2,3.0,2.81
6gysjn,motorista,2024.0,6.0,1,2.0,2.17
6gysjq,motorista,2023.0,3.0,1,0.0,1.17
6gysjq,motorista,2023.0,6.0,2,1.0,1.57
6gysjq,motorista,2024.0,5.0,1,2.0,2.21
6gysjq,motorista,2024.0,6.0,1,1.0,1.57
6gysjr,motorista,2023.0,2.0,2,0.0,1.23
6gysjs,motorista,2023.0,1.0,1,0.0,1.98
6gysjs,motorista,2023.0,6.0,2,1.0,1.57
6gysjs,motorista,2024.0,1.0,1,2.0,2.27
6gysjs,motorista,2024.0,3.0,1,1.0,1.69
6gysjs,motorista,2024.0,4.0,1,1.0,1.6
6gysjt,motorista,2023.0,1.0,1,0.0,1.98
6gysjt,motorista,2023.0,2.0,1,1.0,1.68
6gysju,motorista,2023.0,5.0,1,0.0,1.1
6gysjy,motorista,2023.0,2.0,1,0.0,1.23
6gysjz,motorista,2023.0,1.0,1,0.0,1.98
6gysk0,motorista,2023.0,2.0,1,0.0,1.23
6gysk1,motorista,2024.0,5.0,1,0.0,1.1
6gysk2,motorista,2023.0,1.0,2,0.0,1.98
6gysk2,motorista,2024.0,1.0,3,2.0,2.27
6gysk3,motorista,2024.0,2.0,1,0.0,1.23
6gysk5,motorista,2023.0,5.0,1,0.0,1.1
6gysk5,motorista,2024.0,5.0,1,1.0,1.61
6gysk6,motorista,2024.0,1.0,1,0.0,1.98
6gysk7,motorista,2023.0,2.0,1,0.0,1.23
6gysk7,motorista,2023.0,3.0,1,1.0,1.69
6gysk7,motorista,2024.0,2.0,1,1.0,1.68
6gysk7,motorista,2024.0,6.0,1,1.0,1.57
6gyskh,motorista,2023.0,4.0,1,0.0,1.09
6gyskh,motorista,2024.0,5.0,1,1.0,1.61
6gyskj,motorista,2023.0,3.0,1,0.0,1.17
6gyskm,motorista,2023.0,2.0,1,0.0,1.23
6gysks,motorista,2023.0,2.0,1,0.0,1.23
6gysm2,motorista,2023.0,4.0,1,0.0,1.09
6gysm2,motorista,2024.0,3.0,1,1.0,1.69
6gysm3,motorista,2023.0,1.0,2,0.0,1.98
6gysm3,motorista,2023.0,2.0,3,2.0,2.23
6gysm3,motorista,2024.0,4.0,1,3.0,2.74
6gysm3,motorista,2024.0,5.0,1,1.0,1.61
6gysm4,motorista,2023.0,6.0,1,0.0,1.07
6gysm6,motorista,2023.0,6.0,1,0.0,1.07
6gysmb,motorista,2023.0,1.0,1,0.0,1.98
6gysmb,motorista,2023.0,3.0,2,1.0,1.69
6gysmb,motorista,2023.0,4.0,1,2.0,2.13
6gysmb,motorista,2023.0,5.0,1,1.0,1.61
6gysmc,motorista,2023.0,3.0,1,0.0,1.17
6gysmc,motorista,2024.0,6.0,1,1.0,1.57
6gysmg,motorista,2023.0,2.0,1,0.0,1.23
6gysmk,motorista,2023.0,4.0,1,0.0,1.09
6gysmq,motorista,2023.0,2.0,1,0.0,1.23
6gysmq,motorista,2023.0,4.0,1,1.0,1.6
6gysmq,motorista,2023.0,6.0,1,1.0,1.57
6gysmx,motorista,2024.0,6.0,1,0.0,1.07
6gysn1,motorista,2023.0,3.0,1,0.0,1.17
6gysn1,motorista,2023.0,4.0,1,1.0,1.6
6gysn1,motorista,2024.0,1.0,1,1.0,2.33
6gysn1,motorista,2024.0,3.0,1,1.0,1.69
6gysn1,motorista,2024.0,4.0,2,1.0,1.6
6gysn2,motorista,2023.0,2.0,1,0.0,1.23
6gysn2,motorista,2023.0,4.0,1,1.0,1.6
6gysn2,motorista,2024.0,1.0,1,1.0,2.33
6gysn2,motorista,2024.0,5.0,1,1.0,1.61
6gysn3,motorista,2023.0,1.0,1,0.0,1.98
6gysn3,motorista,2023.0,2.0,1,1.0,1.68
6gysn3,motorista,2023.0,3.0,1,1.0,1.69
6gysn3,motorista,2023.0,4.0,1,1.0,1.6
6gysn3,motorista,2024.0,3.0,2,1.0,1.69
6gysn3,motorista,2024.0,5.0,1,2.0,2.21
6gysn4,motorista,2023.0,3.0,1,0.0,1.17
6gysn4,motorista,2023.0,5.0,2,1.0,1.61
6gysn4,motorista,2023.0,6.0,2,2.0,2.17
6gysn6,motorista,2023.0,4.0,1,0.0,1.09
6gysn6,motorista,2023.0,5.0,1,1.0,1.61
6gysn6,motorista,2024.0,3.0,1,1.0,1.69
6gysn7,motorista,2023.0,1.0,1,0.0,1.98
6gysn7,motorista,2023.0,3.0,1,1.0,1.69
6gysn7,motorista,2023.0,5.0,1,1.0,1.61
6gysn8,motorista,2023.0,6.0,1,0.0,1.07
6gysn9,motorista,2023.0,5.0,1,0.0,1.1
6gysn9,motorista,2023.0,6.0,1,1.0,1.57
6gysn9,motorista,2024.0,1.0,1,1.0,2.33
6gysn9,motorista,2024.0,3.0,1,1.0,1.69
6gysnb,motorista,2023.0,3.0,1,0.0,1.17
6gysnb,motorista,2023.0,4.0,1,1.0,1.6
6gysnb,motorista,2023.0,5.0,1,1.0,1.61
6gysnb,motorista,2024.0,6.0,1,1.0,1.57
6gysnc,motorista,2023.0,3.0,1,0.0,1.17
6gysnc,motorista,2024.0,2.0,1,1.0,1.68
6gysnd,motorista,2023.0,1.0,3,0.0,1.98
6gysnd,motorista,2023.0,4.0,1,3.0,2.74
6gysnd,motorista,2024.0,1.0,1,1.0,2.33
6gysne,motorista,2023.0,1.0,1,0.0,1.98
6gysne,motorista,2023.0,5.0,1,1.0,1.61
6gysne,motorista,2024.0,5.0,1,1.0,1.61
6gysnf,motorista,2024.0,1.0,1,0.0,1.98
6gysnf,motorista,2024.0,2.0,1,1.0,1.68
6gysng,motorista,2023.0,1.0,6,0.0,1.98
6gysng,motorista,2024.0,4.0,1,6.0,4.43
6gysnh,motorista,2023.0,1.0,1,0.0,1.98
6gysp0,motorista,2023.0,1.0,4,0.0,1.98
6gysp0,motorista,2023.0,2.0,1,4.0,3.3
6gysp0,motorista,2023.0,5.0,3,1.0,1.61
6gysp0,motorista,2024.0,6.0,1,3.0,2.66
6gysp2,motorista,2023.0,1.0,1,0.0,1.98
6gysp2,motorista,2023.0,3.0,2,1.0,1.69
6gysp2,motorista,2023.0,4.0,1,2.0,2.13
6gysp2,motorista,2023.0,5.0,1,1.0,1.61
6gysp2,motorista,2024.0,1.0,1,1.0,2.33
6gysp2,motorista,2024.0,4.0,1,1.0,1.6
6gysp2,motorista,2024.0,5.0,1,1.0,1.61
6gysp5,motorista,2023.0,4.0,1,0.0,1.09
6gysp5,motorista,2024.0,1.0,1,1.0,2.33
6gysp5,motorista,2024.0,2.0,1,1.0,1.68
6gysp5,motorista,2024.0,5.0,1,1.0,1.61
6gysp6,motorista,2023.0,4.0,1,0.0,1.09
6gysp6,motorista,2023.0,5.0,2,1.0,1.61
6gysp6,motorista,2024.0,1.0,1,2.0,2.27
6gysp6,motorista,2024.0,3.0,1,1.0,1.69
6gysp6,motorista,2024.0,6.0,1,1.0,1.57
6gysp8,motorista,2024.0,3.0,1,0.0,1.17
6gyspf,motorista,2024.0,1.0,1,0.0,1.98
6gyspu,motorista,2023.0,3.0,1,0.0,1.17
6gysq2,motorista,2024.0,3.0,1,0.0,1.17
6gysq9,motorista,2023.0,2.0,1,0.0,1.23
6gysqv,motorista,2023.0,4.0,1,0.0,1.09
6gysr5,motorista,2023.0,2.0,1,0.0,1.23
6gysr5,motorista,2023.0,4.0,1,1.0,1.6
6gysrz,motorista,2023.0,3.0,1,0.0,1.17
6gyssb,motorista,2023.0,1.0,1,0.0,1.98
6gyssf,motorista,2023.0,2.0,1,0.0,1.23
6gyssq,motorista,2023.0,3.0,1,0.0,1.17
6gyst2,motorista,2024.0,6.0,1,0.0,1.07
6gystj,motorista,2024.0,3.0,1,0.0,1.17
6gysun,motorista,2024.0,2.0,1,0.0,1.23
6gysuz,motorista,2023.0,1.0,1,0.0,1.98
6gysuz,pedestre,2024.0,1.0,1,0.0,1.98
6gysvz,motorista,2024.0,5.0,1,0.0,1.1
6gysyj,motorista,2023.0,1.0,1,0.0,1.98
6gysyq,motorista,2023.0,4.0,1,0.0,1.09
6gysyu,motorista,2023.0,3.0,1,0.0,1.17
6gyt00,motorista,2023.0,4.0,1,0.0,1.09
6gyt06,motorista,2023.0,6.0,1,0.0,1.07
6gyt0h,motorista,2023.0,1.0,1,0.0,1.98
6gyt0j,motorista,2023.0,2.0,1,0.0,1.23
6gyt0k,motorista,2024.0,6.0,1,0.0,1.07
6gyt0n,motorista,2023.0,1.0,2,0.0,1.98
6gyt0n,motorista,2023.0,3.0,1,2.0,2.37
6gyt0n,motorista,2024.0,3.0,1,1.0,1.69
6gyt0n,motorista,2024.0,4.0,1,1.0,1.6
6gyt0n,motorista,2024.0,6.0,2,1.0,1.57
6gyt0p,motorista,2022.0,12.0,1,0.0,1.02
6gyt0p,motorista,2023.0,1.0,1,1.0,2.33
6gyt0p,motorista,2023.0,4.0,2,1.0,1.6
6gyt0p,motorista,2023.0,5.0,2,2.0,2.21
6gyt0p,motorista,2023.0,6.0,1,2.0,2.17
6gyt0p,motorista,2024.0,2.0,2,1.0,1.68
6gyt0p,motorista,2024.0,3.0,3,2.0,2.37
6gyt0p,motorista,2024.0,4.0,1,3.0,2.74
6gyt0p,motorista,2024.0,5.0,1,1.0,1.61
6gyt0p,motorista,2024.0,6.0,1,1.0,1.57
6gyt0r,motorista,2023.0,1.0,1,0.0,1.98
6gyt0r,motorista,2023.0,5.0,1,1.0,1.61
6gyt0r,motorista,2023.0,6.0,1,1.0,1.57
6gyt0r,motorista,2024.0,1.0,1,1.0,2.33
6gyt0t,motorista,2023.0,1.0,1,0.0,1.98
6gyt0w,motorista,2024.0,1.0,1,0.0,1.98
6gyt0w,motorista,2024.0,3.0,1,1.0,1.69
6gyt0z,motorista,2023.0,3.0,1,0.0,1.17
6gyt14,motorista,2024.0,4.0,1,0.0,1.09
6gyt1c,motorista,2024.0,6.0,1,0.0,1.07
6gyt1f,motorista,2024.0,5.0,1,0.0,1.1
6gyt1g,motorista,2023.0,6.0,1,0.0,1.07
6gyt1g,motorista,2024.0,1.0,1,1.0,2.33
6gyt1g,motorista,2024.0,6.0,1,1.0,1.57
6gyt1m,motorista,2022.0,11.0,1,0.0,1.01
6gyt1n,motorista,2023.0,5.0,1,0.0,1.1
6gyt1q,motorista,2023.0,5.0,1,0.0,1.1
6gyt1r,motorista,2023.0,6.0,1,0.0,1.07
6gyt1t,motorista,2024.0,1.0,1,0.0,1.98
6gyt1u,motorista,2023.0,3.0,1,0.0,1.17
6gyt1u,motorista,2024.0,4.0,1,1.0,1.6
6gyt1w,motorista,2023.0,2.0,1,0.0,1.23
6gyt1w,motorista,2023.0,3.0,1,1.0,1.69
6gyt1w,motorista,2024.0,4.0,1,1.0,1.6
6gyt1x,motorista,2023.0,4.0,1,0.0,1.09
6gyt1y,motorista,2024.0,6.0,1,0.0,1.07
6gyt20,motorista,2023.0,1.0,2,0.0,1.98
6gyt20,motorista,2023.0,2.0,3,2.0,2.23
6gyt20,motorista,2023.0,3.0,3,3.0,3.01
6gyt20,motorista,2023.0,4.0,4,3.0,2.74
6gyt20,motorista,2023.0,5.0,3,4.0,3.38
6gyt20,motorista,2023.0,6.0,2,3.0,2.66
6gyt20,motorista,2023.0,12.0,1,2.0,1.04
6gyt20,motorista,2024.0,2.0,4,1.0,1.68
6gyt20,motorista,2024.0,3.0,4,4.0,3.42
6gyt20,motorista,2024.0,4.0,3,4.0,3.3
6gyt20,motorista,2024.0,5.0,4,3.0,2.81
6gyt20,motorista,2024.0,6.0,2,4.0,3.17
6gyt21,motorista,2023.0,1.0,2,0.0,1.98
6gyt21,motorista,2023.0,3.0,3,2.0,2.37
6gyt21,motorista,2023.0,4.0,1,3.0,2.74
6gyt21,motorista,2023.0,6.0,2,1.0,1.57
6gyt21,motorista,2024.0,1.0,1,2.0,2.27
6gyt21,motorista,2024.0,2.0,1,1.0,1.68
6gyt21,motorista,2024.0,3.0,1,1.0,1.69
6gyt21,motorista,2024.0,4.0,1,1.0,1.6
6gyt21,motorista,2024.0,5.0,1,1.0,1.61
6gyt24,motorista,2023.0,3.0,1,0.0,1.17
6gyt24,motorista,2023.0,4.0,1,1.0,1.6
6gyt24,motorista,2023.0,9.0,1,1.0,1.17
6gyt24,motorista,2024.0,3.0,1,1.0,1.69
6gyt25,motorista,2023.0,5.0,1,0.0,1.1
6gyt25,motorista,2024.0,1.0,1,1.0,2.33
6gyt25,motorista,2024.0,2.0,1,1.0,1.68
6gyt26,motorista,2023.0,1.0,1,0.0,1.98
6gyt26,motorista,2023.0,5.0,4,1.0,1.61
6gyt27,motorista,2023.0,1.0,2,0.0,1.98
6gyt27,motorista,2023.0,2.0,3,2.0,2.23
6gyt27,motorista,2023.0,4.0,4,3.0,2.74
6gyt27,motorista,2023.0,6.0,2,4.0,3.17
6gyt27,motorista,2024.0,3.0,1,2.0,2.37
6gyt27,motorista,2024.0,4.0,1,1.0,1.6
6gyt2e,motorista,2023.0,2.0,1,0.0,1.23
6gyt2e,motorista,2023.0,4.0,1,1.0,1.6
6gyt2e,motorista,2023.0,6.0,1,1.0,1.57
6gyt2e,motorista,2024.0,1.0,1,1.0,2.33
6gyt2e,motorista,2024.0,2.0,1,1.0,1.68
6gyt2h,motorista,2023.0,5.0,3,0.0,1.1
6gyt2h,motorista,2024.0,1.0,1,3.0,2.6
6gyt2h,motorista,2024.0,2.0,2,1.0,1.68
6gyt2h,motorista,2024.0,3.0,2,2.0,2.37
6gyt2j,motorista,2023.0,1.0,1,0.0,1.98
6gyt2j,motorista,2023.0,2.0,1,1.0,1.68
6gyt2j,motorista,2023.0,4.0,1,1.0,1.6
6gyt2j,motorista,2023.0,5.0,2,1.0,1.61
6gyt2j,motorista,2023.0,6.0,2,2.0,2.17
6gyt2j,motorista,2024.0,5.0,1,2.0,2.21
6gyt2k,motorista,2022.0,8.0,1,0.0,0.99
6gyt2k,motorista,2023.0,1.0,1,1.0,2.33
6gyt2k,motorista,2023.0,2.0,1,1.0,1.68
6gyt2k,motorista,2023.0,3.0,1,1.0,1.69
6gyt2k,motorista,2023.0,4.0,2,1.0,1.6
6gyt2k,motorista,2023.0,5.0,2,2.0,2.21
6gyt2k,motorista,2023.0,6.0,3,2.0,2.17
6gyt2k,motorista,2024.0,3.0,2,3.0,3.01
6gyt2k,motorista,2024.0,6.0,1,2.0,2.17
6gyt2m,motorista,2023.0,1.0,3,0.0,1.98
6gyt2m,motorista,2023.0,2.0,2,3.0,2.81
6gyt2m,motorista,2023.0,4.0,1,2.0,2.13
6gyt2m,motorista,2023.0,5.0,1,1.0,1.61
6gyt2m,motorista,2023.0,6.0,3,1.0,1.57
6gyt2m,motorista,2024.0,1.0,2,3.0,2.6
6gyt2m,motorista,2024.0,2.0,5,2.0,2.23
6gyt2m,motorista,2024.0,3.0,2,5.0,4.41
6gyt2m,motorista,2024.0,4.0,1,2.0,2.13
6gyt2m,motorista,2024.0,5.0,1,1.0,1.61
6gyt2m,motorista,2024.0,6.0,2,1.0,1.57
6gyt2n,motorista,2023.0,1.0,1,0.0,1.98
6gyt2n,motorista,2023.0,2.0,1,1.0,1.68
6gyt2n,motorista,2023.0,4.0,1,1.0,1.6
6gyt2n,motorista,2023.0,5.0,3,1.0,1.61
6gyt2n,motorista,2023.0,6.0,1,3.0,2.66
6gyt2n,motorista,2024.0,5.0,1,1.0,1.61
6gyt2n,motorista,2024.0,6.0,1,1.0,1.57
6gyt2p,motorista,2023.0,1.0,5,0.0,1.98
6gyt2p,motorista,2023.0,3.0,4,5.0,4.41
6gyt2p,motorista,2023.0,4.0,2,4.0,3.3
6gyt2p,motorista,2023.0,5.0,1,2.0,2.21
6gyt2p,motorista,2023.0,6.0,5,1.0,1.57
6gyt2p,motorista,2024.0,1.0,4,5.0,3.5
6gyt2p,motorista,2024.0,2.0,1,4.0,3.3
6gyt2p,motorista,2024.0,3.0,3,1.0,1.69
6gyt2p,motorista,2024.0,4.0,4,3.0,2.74
6gyt2p,motorista,2024.0,5.0,1,4.0,3.38
6gyt2p,motorista,2024.0,6.0,4,1.0,1.57
6gyt2p,pedestre,2023.0,6.0,1,0.0,1.07
6gyt2q,motorista,2023.0,1.0,1,0.0,1.98
6gyt2q,motorista,2023.0,3.0,3,1.0,1.69
6gyt2q,motorista,2023.0,4.0,1,3.0,2.74
6gyt2q,motorista,2023.0,5.0,2,1.0,1.61
6gyt2q,motorista,2023.0,6.0,2,2.0,2.17
6gyt2q,motorista,2024.0,1.0,2,2.0,2.27
6gyt2q,motorista,2024.0,2.0,1,2.0,2.23
6gyt2q,motorista,2024.0,3.0,2,1.0,1.69
6gyt2q,motorista,2024.0,4.0,1,2.0,2.13
6gyt2r,motorista,2023.0,1.0,2,0.0,1.98
6gyt2r,motorista,2023.0,2.0,3,2.0,2.23
6gyt2r,motorista,2023.0,3.0,2,3.0,3.01
6gyt2r,motorista,2023.0,4.0,2,2.0,2.13
6gyt2r,motorista,2023.0,5.0,1,2.0,2.21
6gyt2r,motorista,2024.0,1.0,3,1.0,2.33
6gyt2r,motorista,2024.0,3.0,1,3.0,3.01
6gyt2r,motorista,2024.0,5.0,1,1.0,1.61
6gyt2r,motorista,2024.0,6.0,1,1.0,1.57
6gyt2t,motorista,2023.0,1.0,1,0.0,1.98
6gyt2t,motorista,2023.0,2.0,1,1.0,1.68
6gyt2t,motorista,2023.0,4.0,2,1.0,1.6
6gyt2t,motorista,2023.0,5.0,1,2.0,2.21
6gyt2t,motorista,2024.0,5.0,1,1.0,1.61
6gyt2u,motorista,2023.0,2.0,1,0.0,1.23
6gyt2u,motorista,2024.0,4.0,1,1.0,1.6
6gyt2v,motorista,2023.0,3.0,1,0.0,1.17
6gyt2v,motorista,2023.0,6.0,1,1.0,1.57
6gyt2w,motorista,2023.0,1.0,1,0.0,1.98
6gyt2w,motorista,2023.0,5.0,4,1.0,1.61
6gyt2w,motorista,2024.0,1.0,1,4.0,3.07
6gyt2w,motorista,2024.0,3.0,1,1.0,1.69
6gyt2x,motorista,2023.0,2.0,1,0.0,1.23
6gyt2x,motorista,2023.0,5.0,2,1.0,1.61
6gyt2x,motorista,2023.0,6.0,2,2.0,2.17
6gyt2x,motorista,2024.0,3.0,3,2.0,2.37
6gyt2x,motorista,2024.0,4.0,2,3.0,2.74
6gyt2x,motorista,2024.0,6.0,1,2.0,2.17
6gyt2y,motorista,2023.0,2.0,1,0.0,1.23
6gyt2y,motorista,2023.0,5.0,1,1.0,1.61
6gyt2y,motorista,2023.0,6.0,1,1.0,1.57
6gyt2y,motorista,2024.0,5.0,1,1.0,1.61
6gyt2y,motorista,2024.0,6.0,1,1.0,1.57
